name,a,b,c,alpha,beta,gamma
2230062,27.362228887501573,18.166949339322787,7.54792280477027,89.7127861464025,88.45347236639891,96.00696153157196
4321481,16.326357701380733,10.361258374862048,9.10815481819084,94.05996672869921,95.90234206416102,91.82939151849654
1100149,13.606459260720445,12.301894888505508,9.091203501850874,97.28508050117097,96.97753162513749,101.64602892075807
4336336,22.845894295755077,13.940180783574627,13.267338224320461,88.61969631428096,92.27648925765772,88.63240662080781
1506219,13.145999097323388,12.283112056430953,11.343578607470578,95.82812135760454,92.3368424985886,94.50117884674465
2218460,18.361244596409804,16.288134608904862,5.274331654348406,88.67397508818637,86.9464557831786,91.31872672420215
2006063,12.167507180481584,11.071069523918538,6.3626293153984665,92.37396990136867,86.47793763431716,94.7849175480515
2241199,14.198403675120037,12.057836376010007,7.10855415493347,95.24393837902386,90.00653445585311,91.0094996921328
4117243,16.534209302248026,14.681769170552782,11.696224806408662,102.24560929554599,103.84871145407449,113.46930575159939
4073635,26.21902599205975,10.364562338907382,8.098198405100879,91.39416754493547,94.32403688203048,88.22861730181201
2006059,10.582294568388331,9.32644576997032,8.67095086815268,98.62051231374912,95.38323081568224,96.38497835156511
4333275,19.513221833217095,15.370822872374461,12.839247492391522,91.18287294080727,93.7940311122842,89.52375122517842
4067507,20.816543629539158,17.527549057475923,9.808203002061738,88.37882127194491,91.18612007698574,94.8644185818377
4501785,15.889453813866549,13.998407432158764,10.39714405331214,89.4858067902419,91.5052181186997,93.49914070186207
4081171,19.78241893191139,14.88705484240827,8.711963801525682,93.08216345795938,90.95465355392164,94.68295816423093
2200929,22.181561418843287,11.720106294206369,6.979348716214566,92.98413552429611,89.58615807723946,99.03551241196689
2215391,16.60328277237853,11.831649487446793,11.014983310058367,89.49540677417613,94.77561008436078,95.18959043513233
2230956,12.51740749310751,9.153165003947533,7.836092043292861,90.4121672353243,88.73436452013667,89.71989412470754
2210028,13.858204110875485,9.400101845215788,8.238590590267913,92.31048249837221,91.314898114168,89.84199317221947
1520031,15.181982351087774,12.684786013201485,7.513857736255993,95.32291428697854,90.80803931836147,94.35014814109844
4024254,13.56733729925288,12.210846319131742,9.462102569148122,94.68668833693961,92.45336239494337,93.71654943217497
4317572,22.635764508991937,7.915439256010347,5.344441670725454,86.09474187886424,81.08874721686232,86.21794844289474
7226389,15.985965503965087,14.657286252968442,9.846190519847529,87.44882834287246,90.12290576264895,93.15289961038069
4328091,14.383057855567019,8.85232757416733,7.7380817824535875,90.23484813918995,90.23075015473977,89.44560303227951
2010009,12.093549407506377,11.288509039981404,10.1456392285697,97.22278662141757,94.06983038514437,97.54521150396333
4332024,14.65680696440262,12.747563229989359,9.035633752168094,92.45470209819158,91.22529093673957,96.57780912243211
4113294,13.605095806503812,9.017018332811928,8.011633595607307,89.34414149162785,90.659591614961,89.24677477045402
4066681,18.816346040213826,9.168689178392999,7.535601390006664,94.34961943583762,92.52046190459731,89.53064517135174
1507128,19.249614859572496,12.505140446253739,10.463916332829962,90.38239660233002,93.651718039315,91.81201612946771
4322363,11.477205785562697,10.59529714992488,9.502819288201215,102.44718056593457,98.53555401033876,99.83870299540378
4304613,12.11612265858636,12.17945938731263,11.513689660634808,106.56998543156556,100.42609929289726,101.14435570873637
2010956,13.032095881216437,11.706513132891699,10.60488767007872,95.47691876443335,94.48796533174402,97.30954110828164
2206735,11.94942727006568,9.097546130536507,7.184436868764413,92.12207460812904,88.54637895746374,91.81400791296784
4317658,17.653449679156715,15.784511656041857,11.032779148016767,87.24485729206057,91.60697371449143,100.38601649971618
4323636,13.648829567307349,12.28592895074474,11.350424618371985,101.75731084348544,100.80232546315189,96.75584950954622
4332881,20.01223954436618,12.289162102556148,6.028445071751187,92.34669321039745,89.97160386869477,92.30370112938553
2220406,21.88972330686785,9.929502679969625,8.522497922417918,91.7786446981885,92.34626747827718,90.9893742569239
2001432,9.826305232647988,9.019275965868582,7.893082740512104,94.57935304510511,89.183143421892,93.2574884651469
2208164,24.297571231555086,15.113824124657711,8.419607571725653,91.00174177490996,92.56538305858352,92.16424786784735
2235023,14.166862333749124,12.826642599494063,8.602133729896229,92.73821074361749,90.78662342169345,97.921368646214
4102844,15.402514434562782,11.84407763661357,8.056711261315368,96.28719495895902,92.53924760386528,94.07230156076253
4339066,13.477093819257105,12.018846275297566,10.921301350905225,100.59617157501546,99.43652147808992,97.79308021802031
4081022,10.686229572654666,10.66845833075153,8.877271064639075,97.80594630790692,85.68248719022897,98.7611811860276
4332417,19.203014902484934,10.527090774868846,8.499042402038345,92.92051801765896,92.83375692989264,89.49929101183187
1100828,12.861067981631255,9.989571076588684,8.846403593573791,93.78833858709848,92.51820832701505,91.5814155887792
1520960,17.465612892931556,10.085839937561275,9.063982563749306,92.51899861509342,92.29707611955786,89.04424313690988
4080547,15.033396292329948,12.175009061718605,8.726909304038898,94.72681872793126,94.02465911893208,96.08925770629375
1503409,15.23390386424065,13.442276382447789,8.057379136109434,95.21375291064113,91.33835034422329,94.55712122513398
2016979,15.649792382361229,13.371800571045615,6.627793349654031,97.32392074304995,88.55770256322486,92.30281042163715
4319903,21.125640036907406,11.430824504726,10.737165546653147,97.62295963162175,95.03979435811466,90.73984088194692
4070177,16.733831378735726,14.34276175563224,10.576697773696779,94.9050853585551,95.38254115987097,91.59105057814908
4079817,13.999234797246855,11.956413169815281,8.007307429197674,93.97430154470595,91.74885486749501,94.85098636233381
7227454,13.615178687442878,12.370704217358565,8.679509664965494,94.6184643926315,90.50889256794899,91.70830864928693
4503002,15.270696457670628,13.161420347879663,9.686627622171146,98.90308376493837,96.42139080567739,91.30697570551071
2209003,13.68136974391781,8.326276804059027,7.509074946567531,89.13462963695727,90.43042412151095,89.10097071719235
4120415,19.69763543153064,15.998884160211096,9.303261825037536,92.46988108407157,92.8862944010074,92.60139139118206
4068261,17.490825657011268,15.640194165833863,9.4726952196876,89.51989855616146,90.9293461456036,94.91799850646774
2241500,15.038000722625785,13.568461264548482,11.929778860689018,96.17900024764762,97.22182266806506,104.74143446132852
4025952,17.447102156347285,8.549682792176652,7.348542959982236,93.40664740463782,91.85146098377919,88.7503429391524
4073639,18.716011635533345,10.57188617790987,9.454497816804446,98.76827863809663,93.52609373033746,89.05450260802239
2219895,14.36211345186192,13.43192103294996,12.75640597605615,90.62239988712973,90.30372114650419,93.37181812653832
4315951,13.838031614995925,9.26951386566766,8.37262912354462,92.36641938411117,93.00152454228623,91.59927507648347
4314203,15.877519390171448,9.191413932825846,8.190887516451877,93.9268155825564,92.35952196236317,88.9984078588551
2235676,13.884473719474087,10.729564890452124,8.611719330403108,91.07886415080293,91.27833800349892,92.15630603771679
1544937,15.010968352115796,14.335678607634776,13.33526592282475,89.80137458337433,90.09639661134587,95.9025230613608
4341487,25.33922810333837,11.060008076217148,10.357714402031451,92.74437614283327,94.57829814672108,88.51353813740768
2208911,18.780681014121438,12.8962094835036,10.711324342814668,91.70378082549573,95.20727013118744,95.46746271636512
2010803,14.921101313937596,10.715946363302386,5.739951824475558,92.14759720477792,91.80649928504377,93.00715533110868
2238309,14.489765751272113,12.795706786837217,10.77036893407581,92.34801198063849,92.40590271560009,91.61264680301137
4122591,21.032751011140842,16.839627012932986,10.107065105905127,89.76811872681844,92.42746038366225,98.11879700140078
4306266,13.017516221355436,11.987122014094076,9.42929137660757,93.50525910541417,91.5190492830301,92.43466055042698
4101422,17.92647932223629,16.569583847494343,10.523422111999178,87.67342647111774,90.91249433654556,99.71312356370919
2205000,12.014637218072854,10.524507693000285,7.646184031539357,95.45393445602627,92.41049421181205,99.12885989461772
1504627,17.84801945641696,11.882921870239803,7.282246413603062,94.2565748551773,91.68872901836305,95.49180123096242
4073617,14.956441862481887,13.279095196496357,8.300756687925237,93.16822032543391,90.7073907477076,101.5208157118837
2239955,12.283362714104326,10.242882409388601,9.310002649542762,95.02245776947163,93.8463841954101,94.41442390862767
2203906,16.39877622460061,11.876518860549783,9.952154843987792,91.84718973648745,94.6475059250381,94.27021814019292
1513950,26.193432686954026,7.517667863138226,5.403496815607089,87.54324573178688,78.61598790916285,79.2979660479068
4328189,21.83153972833498,12.319876309493816,11.386689603556194,90.81061925703014,95.44795798810728,91.36515071684109
4078172,19.458802606129876,16.852429117320966,9.845246175186873,92.09624903763155,92.32448506798625,93.27801791183239
4321903,13.936950511936093,12.190698747812506,8.82894355347089,96.27551012259994,93.99981752990804,91.01113334107488
2228947,28.80149026971589,7.7305810157015395,6.707041290010401,92.468524873577,94.27808204608111,79.19571805767336
2227940,13.554041082335225,7.128440787349899,6.684185089030272,88.51297252150749,91.18034853335833,88.77238126475345
4117323,18.483517523310542,11.741301098007996,10.037401146790843,91.97581794712158,95.29000628739381,96.28009631596375
2213019,16.293597922674575,11.208189651795301,9.858894008441293,98.9721271408892,96.67292571486595,92.37312105111796
4062979,14.396531289833998,12.848978829662949,11.498198342760233,90.22178942378142,90.56789789111953,92.7378739440882
4305769,14.603439740939182,12.626392539485924,10.029230020865482,98.16579351029594,97.26420651565935,96.32280821211081
4125115,21.956412484011835,11.13483941727319,7.544991930152897,93.06588356846854,89.34791941343346,90.68849017277263
1543095,9.796401334327587,8.787095963383145,7.701839930454008,95.22295179944479,91.13876992230296,92.55254273276421
4330750,19.970157572303542,11.865045649240505,10.388575576122694,91.16329361391416,93.69330920524588,91.86540387897172
4306549,13.80020559586416,9.598371411167786,8.421549856600636,92.97094361134722,92.32382391073038,90.76330884289624
4064383,23.107801385089164,12.268067378217925,11.000216026150172,90.18312049191879,94.20770540846816,90.3769203366767
4341805,11.048269119171813,9.913816991302317,8.778377473814446,94.01875589514005,91.67407672196664,92.95774998086306
4028379,28.044119447480796,6.896000632191459,5.918318018912064,88.19911446057688,88.30608142192514,72.19499485467021
4120325,22.755497711936993,8.953232190029597,7.168279232983351,92.08522613434982,91.83779512120964,87.46657010054354
4075186,10.854237370566237,10.1852191304476,9.530246892623785,90.84601720079958,87.47446182108303,91.94149409465018
4337529,13.1573283840829,8.188201041845714,7.615520617445881,90.49709955139221,90.14967053039855,89.23899985303233
1504144,14.882843967300214,11.192160271311641,8.337215620506228,91.2553529590316,92.67230692122277,98.10360630569333
4024371,16.42625500929115,10.989997282404289,8.385234192505562,94.4280805198386,93.92974874210006,92.25338534598454
2004530,11.410491423716714,11.131566702208604,9.34289789618567,98.63563414466375,91.12969902752812,95.8942356945117
4081237,17.80611550817319,11.505941569335812,10.40512458022652,94.43667556046276,97.10467707578168,94.07845196672179
4062689,17.14858252286936,15.279611239727513,13.95681090593095,91.83226431595153,93.77546011855264,97.6850437093861
2237653,21.246068053260025,11.558181569202178,10.31993043252836,90.6248469006303,95.51963002942354,91.34877679429
4112572,10.52149374365229,9.542499489667827,8.814619811793808,94.08941965911707,90.86258200904341,91.42774956936627
2014920,22.992003563965515,10.839534327108934,7.0425391680328975,93.08768767815616,89.65968603219042,90.83367386378359
1501871,12.509375385392172,10.916354661385002,9.830897396031629,95.76785494071966,93.25593923838059,97.71773520554444
4029071,11.020304355088442,10.266259264492204,8.940774495161687,93.03204431582625,89.8596418730135,91.91968970820264
4119693,26.4200078315056,27.504663027477584,5.8618719199716605,105.46219387674986,81.68716033493862,95.20754629730413
2003353,13.998595284136773,7.270310387267851,6.7276760283725165,88.71211685174096,91.76016558350362,89.39110499640334
2010750,16.184036685357658,10.169025345048883,5.517060595954918,92.47500012837267,90.88999037126773,92.3937710427421
2019149,12.881466398870199,9.432014163638945,8.529473443870275,93.86001130611447,93.47167984918042,92.15921221368697
4022997,14.487988636923122,11.994776803252929,9.485467211894045,95.63607795032397,94.59354343937,92.98804514410088
4029725,15.264583401999369,11.523334901058957,10.221175772466841,92.8576359912812,94.1630245636395,92.7581150372205
1507876,19.004752259372168,17.56618317908544,10.12741920049126,88.10366120356905,92.04989597049018,108.71147585170121
2210670,15.691171750021043,10.576073018784554,9.909190252952733,91.46115826316827,95.03690376562486,93.13124255624194
2007773,17.276991786551147,13.34360313469544,8.405298421066215,93.99826527106791,92.75981189916739,93.39268743335566
4112018,16.184881423317236,11.15452571391512,10.460992467935675,89.9742357624615,94.06311054587398,91.08326220752106
1534371,16.933196803338326,10.538367676169726,8.540821698734101,94.93135288684434,94.93696057074088,91.71055918950283
4078182,16.311780178456782,11.475707672616078,8.540983852982004,94.01814144904009,93.43369088302069,92.56622249384112
4066410,23.644610052322715,12.884536844040284,12.070942309644007,89.53043167419344,94.73308449710693,90.91013913126798
4315133,14.617366704867266,10.951675279945379,7.482871704148536,92.08643001158002,90.68290403005932,98.53898318440686
1519280,12.607087250584916,7.576132298724157,6.662055852697438,90.58807563885009,90.83704057799295,90.36769467594553
4066568,19.519407594152966,9.939099004750823,8.96581063539285,91.83097447095557,92.68004846009651,88.01593599254396
4331500,12.279414648571805,11.088147026923089,9.802452360598608,91.87455645119252,89.94199580105338,91.46435879061458
4312201,14.202774298620945,12.570345582172331,9.292812098143783,96.75308544523385,95.10457795436908,91.3338718549391
2204484,21.836774518986054,12.845551710792645,11.071928683394,91.40117510390829,94.75281150261156,92.8374072273044
2015952,12.294230500634374,7.031846097082942,6.4247270630351565,90.05185567191879,90.16166172259403,89.28997799861006
2008185,11.925775534580275,9.321183504327132,6.8155617973738085,93.21528546925421,89.18831589631229,90.97674221867445
2229270,14.580543887057987,8.44985696731206,7.720048237529206,90.1677580694523,90.54874641792684,88.29299513828643
4031026,12.46112034425817,10.638715631826853,7.928615325762705,93.75263471260953,90.11295918739086,92.49880285454753
1100795,17.34976297384064,15.230615249351885,11.214488096252747,89.39407919313764,92.43672772138264,95.01271486264575
4085208,14.0049385003444,9.462287435893387,8.670418850409709,93.99412177984526,94.8786425307061,93.03051545864648
2213450,25.855704705944948,15.84412184531623,7.541407748743929,90.92694223297218,91.84087089381566,93.76516192194755
4063731,14.008972955698297,11.896576930331078,10.148494156120622,99.83273701636915,100.16297813177987,97.80983942196534
4302545,17.093833259521755,13.951785312518714,7.305783313421679,95.17759414631878,91.50604197102014,91.71514959488252
1100985,14.085930683565184,12.48056393285902,8.820758283564208,93.81413430050446,90.31935173767268,93.5875713355989
4029332,12.051995650088202,10.072593726736374,8.885001235897905,90.38678539842611,89.8851001554544,90.37204092775585
2235133,15.70122352667372,11.382654113434977,9.396811103534967,91.8480249712986,94.50324258504588,96.36044927495125
2020293,17.380907710420757,12.85180051173477,11.249852556821017,91.66987084251379,94.9306684626763,94.57629711323267
1511970,13.081080502812783,9.044090232120373,8.256625925320698,89.71497192580269,90.4021786120371,88.79282822412053
4069576,20.335188714710274,15.684412930821427,9.455911968735204,88.45652027962527,91.90676304318163,101.6926369891994
1503171,22.144395149713304,11.021497521278915,8.734762492583355,93.64403453180732,92.67236175357688,93.97067613935737
4338964,19.364589327338006,15.750688080180948,10.518811335860294,88.54499282562026,91.90306887068212,101.22329355670753
4027188,11.511434306791978,10.642676284416076,7.887300773216122,93.92585688232906,89.08459947050972,91.49111963343613
4065850,12.06027360879685,10.86616620019573,8.049005459549608,93.82974400714691,91.123432357024,95.67680688848814
4332037,22.27249050784512,10.217429430739015,8.674197136058257,93.06997954885055,92.17922798678256,89.08017829010416
4081253,17.829561012891507,14.979870211798374,11.817243747702813,89.60956782377826,93.65232172150883,97.86687455901101
4314825,23.148113573529777,12.306681310293568,11.101601906637839,91.90357817517487,94.24476200544625,89.77392007507851
4075932,18.808575597193663,14.6263491636416,11.52001239208024,93.27213576395968,96.0162629695604,89.79891564868241
2205389,13.798821977390004,12.33380600023949,8.94119793734161,93.3063486050964,90.98849159038033,94.05944252758489
2204593,18.43793943005303,17.44243281613437,13.391235725317191,88.19416598823777,89.69649280358509,93.5431815935988
7207826,19.749674410505268,12.546412450019675,7.877647454461566,92.1504974044283,91.25505056103702,91.88506509222647
1507510,13.99249441694673,8.296787632287463,5.491211781604313,93.19783607003899,87.88800440777585,92.33716566333038
2211938,9.343346173228712,7.57787787284341,5.987814081897878,94.3704652445682,88.78162989846167,92.56700323416469
2233065,16.040419797036083,9.190506210031504,8.321598353006449,94.00039010814329,92.4892869026901,89.97192609538732
1517507,24.003434169289275,8.461998678578162,6.991324317601162,90.73357640295494,90.8394212330596,84.99560082804365
4340449,15.232652591852355,8.325348799554286,7.915471043212511,90.40008404691007,90.53796765946672,86.37040427506686
1513598,15.73464879572286,8.076842467333137,7.547635379502365,89.32525891218462,90.78372924707718,86.78388474923561
4510766,20.21042299235898,15.600784223536705,8.773380723172037,91.93359413983113,90.90242778015303,94.3836238065388
4080939,19.774747427476502,15.384650495031478,9.028907749401121,90.75413137038439,90.48627740986915,94.4464918854057
4082027,19.542793888095673,20.013880259592685,10.33441553176218,85.83994993325247,92.42242310428367,93.19918043312424
4066700,17.43890046120321,12.109325171082727,9.216936565255962,102.95684260325017,95.05404404790072,91.16718346979245
1515441,13.798618970366414,7.76283510589098,6.13531443850309,90.32001265811782,91.52974159643144,90.86390576940113
4070782,14.889776245479972,13.66180715446463,12.27449974379886,90.55443669839701,90.75958742887073,95.98072640649032
4063577,14.69999586341188,11.763966245521571,6.966713455793223,94.9266202451547,90.57131659620836,92.06656806594424
2238882,21.246276567065113,6.341917763750918,5.333791673444573,80.77882763681782,79.3730081358388,68.55284832984267
1516153,13.850914576596509,12.619479848909545,11.768464873658507,90.88611426647985,90.39240877182334,91.16927764382459
4102186,17.04361144779134,15.308363605964185,13.926427894860904,91.0613449162746,91.6329104413923,92.7543571714674
4076762,21.391537062810944,15.946563067374896,11.379860316734236,88.70489022391267,92.62237711789173,93.91147953010771
2008680,12.341801153350952,10.222325959720035,7.255776010881326,94.8934267122505,91.86654979689834,91.45229883190295
1512369,26.892737159920436,14.597926178795301,6.4204467649145105,89.68566398835956,93.3194022931746,93.67902156817868
1514914,15.365077593700015,10.736134485457535,6.595897565403883,94.00452379521136,88.66314178444875,92.42897634615787
4029351,15.801831964651718,8.96250720387496,6.201344514563207,92.02888511446939,89.79428332743895,91.27651810007588
4104456,19.266964403241484,11.41590856205189,10.713504617096108,104.25838398072356,93.93528033566767,89.5221607552576
2019253,13.884720230746167,12.049819946405176,9.22471591572752,93.36287866001547,92.47288127886641,94.89994942060594
1518379,13.564230162829954,11.329990349066732,7.008552514186618,94.23387731605158,89.1954265372427,95.63875483036514
4062728,15.979212911618259,13.6436590449885,12.42430949679944,92.400604897882,95.88899303740592,96.67820458208176
4343344,9.840323062604647,9.199823953993576,8.265073004371924,96.41954033498101,91.04230645220885,93.33408089851096
7210481,19.915873497231985,14.582831558183955,12.906546151865129,88.35297954710025,91.08333952603127,91.42335498581612
2241834,14.672790465446289,8.497635669631379,7.249329254154237,90.07172924715651,89.9847579066143,90.05773656261502
4311682,17.41878522764082,15.700008270170784,14.02135708706198,89.69050803594902,92.57839365132877,91.52793514626991
2229194,24.27823337022365,16.9186216266971,7.805860743552406,88.79440544792514,90.68148106260541,97.12316282665876
4025919,16.250306136600663,9.2897920703582,8.484877713929295,97.15471879094697,93.62271102006675,89.55881662555164
4076687,16.381356330285715,8.4498367533494,7.801120016020553,94.00577796376486,91.75765755214218,87.17307551234394
4023749,11.773145629071854,10.817374656284365,10.195906625610643,95.25714251692554,90.76771838369531,94.78905378777237
2218698,13.749704469476761,9.805398477941376,8.56342544365146,92.38612891916681,92.32606328915251,91.76814770456957
4116260,14.64582661429346,9.284143176963823,8.972794440469723,101.20926340894283,90.26285219009199,91.32208868185363
4023977,30.166522882935563,8.891513961329006,8.314359152023664,88.65886004624899,93.38371960347551,81.44413426674802
4321866,14.165699615746005,13.341806940883709,12.77857249865885,90.6356756833801,89.79928252438539,94.33738421705596
2212227,10.940215150393337,8.911153666085276,6.898553925864382,91.41167268773188,87.50469072045087,90.27598110156981
4309112,15.169648801008982,10.449913471164372,9.755119435749505,91.37104457686868,95.32304279360311,93.80811552569254
2221212,14.031439850988269,12.798298817423841,11.938765630449243,91.51334429983905,90.6221301213061,92.07365566442766
4066437,16.689192807549297,10.266367236442218,8.95151123495039,94.61164349090579,95.52971096592593,92.09269875500677
4112589,20.50369347898681,11.56514719191473,7.8506004488605345,94.00450379761257,90.97590172745564,90.37398402660367
2240305,13.634028552886555,11.309648604214306,7.762400493770927,96.79832518751101,94.9815161374686,98.41779426358558
4312738,23.75954316335081,14.565087270196813,11.442906646781486,92.18733056393835,95.84512596721765,91.9694701971826
2237019,9.700881968568153,8.569676692379412,7.8244494648063725,87.68713575771439,84.30398987175563,87.55504393699924
4076863,15.506043941929208,13.847394047193054,8.643476524113153,90.08669373731163,89.31984794733398,95.84410247550694
1513471,20.41845076948911,16.53341712330183,4.404717665907825,73.53999447599011,77.37630274932786,87.31987174862252
4062790,13.9313685074691,12.503684103314836,10.868214327552938,101.27041322548249,100.00250118418664,96.13611790045591
4330410,24.142477842559614,17.62619159511799,10.585671652585505,89.51523179202098,92.8658025563477,96.27448674765208
1100244,12.623249808932936,11.146272125588657,5.9119534073095465,92.71048436924293,85.89126015625438,97.13989378382203
2020513,22.850887035885304,21.65088761348879,9.172891292205534,87.03816420800753,88.28701109471842,91.52030818487354
2218456,10.97783613825909,9.925548172682033,8.562577122579425,94.17754990112245,91.44699454369338,94.546682400803
2216156,18.335515914001277,14.210494466537618,10.364386579484957,92.93520335686699,93.36472046640286,91.96649894630424
2229920,16.38157131764491,15.328622891595808,6.346378759391583,96.25926118601723,91.13041274421421,90.68595967030059
4086789,13.47491194197229,10.00965817644651,9.2743997682418,95.10376623896938,96.14799992451805,95.4050558873128
4322874,23.720696186435156,11.448801094092016,9.033011256349518,95.30112784928076,91.82144816414802,91.11562258884668
2005890,25.256432010073706,8.729276756556096,7.604136866343899,91.41143782334966,91.76607653144423,85.8022476289474
2228609,19.404085355734956,8.332914386168657,5.658470434555249,88.87378734258931,85.67345954148077,87.84408717784535
4024339,12.976123763955249,12.211443119698547,10.94425964801997,96.3625232826953,92.55663877320762,93.06458648192168
2212167,13.007243814838224,9.365375843652284,6.528925481702333,95.28430946760041,88.13154104630073,92.5878768396794
4503220,28.508582215469662,10.939258012555179,9.862082989364614,92.3581942247598,93.89026699102416,86.40935796038531
1504638,18.951504474132722,11.754558119985592,10.956083231187954,91.23582818662923,96.25467422668062,94.24030888834095
2008820,12.156937328457772,8.45284570702882,7.268706926388276,91.16551856416284,89.42126453943088,90.06750971675086
1514287,17.900309500123278,16.405237043764323,12.762203914479162,89.36295054722828,92.73561986080767,90.93916647850776
4326080,25.41820924472598,12.295304905567795,8.922555552359906,92.6667964884224,93.67152297640052,92.25970887495664
4506362,11.724874815593854,7.93441523424975,7.168556432531637,89.79544061155347,89.38544657449974,90.61444743240477
4505976,16.160381758807432,10.511283908277985,7.049803007383047,96.18526275799017,90.25497228067496,90.75863593946963
2228629,26.116461325027455,9.203008437180678,7.0078976206676735,92.14953108935609,90.6998906070119,86.87943250229593
4341775,15.873252148927504,11.130912116442392,10.147047012591983,96.52379537985756,97.61431557578554,93.83985915719623
1513933,12.762154536856896,11.825883775824847,10.803850201530572,98.39239001093131,94.04746634321975,94.91712998148209
4069249,25.15807038163716,11.43994075279086,7.02630684226517,92.93015214867138,91.6427592715261,91.18123044154035
1508942,19.219041731027918,11.579031370976052,7.354079163048062,91.7669617000017,91.86802438616607,92.5631643488294
4326139,10.747313391111826,8.37421554663013,7.738182654280618,88.51477471609599,87.52914842412972,89.33673183554215
4341804,16.355804979224047,12.842181455912511,10.90774683869102,89.49836978639476,92.56802865152899,92.13899895971375
1512569,20.436763036536693,15.958229037111064,11.187486903023345,88.34118710461419,91.60773410894897,91.64739308507494
4100239,16.1864405321587,11.48922326281824,10.501884566251398,89.91181218134017,94.26771335856661,91.2477392550582
8102176,15.722237354952748,12.078769927464245,9.177302678656229,93.5042189051747,94.4238418105268,92.14614402704946
4303179,18.436390511430513,14.962372571679941,7.802010843868045,91.97397384322478,90.50238949162515,92.33669217491536
4075569,22.947578244231384,12.33338806878092,8.046465325345915,93.60213607634557,90.45408616520895,93.25302259040711
4306914,17.927176776608142,13.061794410730151,6.105767498658682,92.40475884248545,90.50085721382868,93.0331075081488
1515761,14.244107765272654,12.660851654276046,11.306315962899722,92.01457911549075,91.68875331249568,94.93139342916321
8103169,23.28417578435718,11.649680479357185,7.319818489540105,93.41921535262306,89.42962280361935,90.78474578819741
4071896,16.508553864870105,12.607738379651254,6.51696573472,94.29907645096417,91.56086715863643,91.6432458602983
4070894,16.116998841598306,13.763009434955364,9.779157205756437,90.06067221912505,93.37150606129256,105.35158653475801
4336191,11.204762091669604,10.2143015691154,8.47897396616408,99.34573035314526,95.86104187381744,97.27873087947995
4321617,18.86493091721754,12.839544125110622,8.50306794960885,97.44266114617373,93.91216094979723,92.68472204561714
2102230,12.720846624726619,7.062456933342721,6.979316417597072,88.68185968665311,90.343821220501,88.14668793294419
7111702,22.462166928059673,14.131482953204186,13.618120357015904,90.34985236593752,92.64658550573421,90.01844613912762
4306687,13.982627559530687,11.531735534456324,9.94881039775217,96.95990909682503,97.97389800334129,97.9419828038134
2107916,22.3343977224378,11.640802590307265,10.614468993017102,90.84468601772853,96.64891108433713,91.71419885773085
4086930,19.285186535250528,11.86579742160266,7.374773274093213,92.81389747759019,90.33074265421153,91.57625951005394
1508782,19.916572372625335,9.809979399509755,8.92439743611712,91.21609774493648,93.29649377068897,89.30663728860334
4113380,11.390734340266569,10.287912340140181,7.15800837560078,95.03521221107928,90.22008671662212,91.34580532016656
2001136,13.909534037050841,12.218511362101259,9.912788047173397,95.18252543424492,93.714927128039,93.83816320710275
1543425,15.539945024683886,9.65200196410933,7.640465798157839,93.05557552790754,91.85312180454794,91.19370903496304
4108866,11.961951850601125,11.135856710115872,9.755631271671703,93.16523960218169,89.68033989571741,91.76906498371264
4064758,15.838174934183874,10.178836166753525,9.080619742752608,93.0022459204604,94.76172484376518,92.31043133955971
2016021,11.00697504096898,10.490948987742335,8.544555772256963,101.47845154231473,97.03878766543441,102.97597826876266
7207908,15.618969503070707,14.087365889720523,13.712149112133304,91.37205828655334,91.92208702160885,93.29737516974393
4312111,10.838238670723133,9.357355933390284,8.253521962338866,95.59195723030787,92.6534529031337,94.68827658344625
4324956,12.503981813228098,11.317931136056812,8.65272630626146,92.63610877614629,88.92236562995475,90.85474969944778
2201081,14.88314309281574,9.277783042595207,8.202993744031378,91.46340612368094,91.63882793765748,90.44486445724115
4503079,16.54442371797959,14.975840936909522,11.046060984751012,89.24018658600588,92.47869477077606,101.43410256676012
2203814,17.502880364374587,15.176329390448977,9.413796947199863,87.6265830049339,91.20398684325556,106.29276384144214
2209605,14.166843091690914,10.563441326197754,7.557966600474721,95.54571217719997,90.34346067819367,91.09337889838088
2236780,18.196269175431095,9.817972838334303,8.661834739593957,94.4341541130919,93.35377303672708,88.64695355543127
2207980,21.161555091696446,10.654812585342087,8.229054027564805,95.45612941890221,91.5648192192522,92.22589375962883
1507561,13.528618655713522,8.898105249220007,6.164673133515974,95.7832356682365,87.4615511055351,91.34421908514545
4504900,21.318869904055777,19.514913023059133,7.280302428883861,89.2673193109161,91.30649321963827,91.37851149865821
2232748,13.672901084634198,13.397327802266632,7.976219343332118,94.83755925482552,88.25461577609526,91.53603190746071
1506691,17.927107140964218,16.597715944778574,10.21857495638376,91.46160637555357,92.22920910415833,94.05456574600596
2234561,9.54808277453541,8.840850916652466,7.995657131286615,95.69192992968033,89.92585045670369,92.8264076382836
4076269,15.657848606069345,13.326415645329899,8.638131446587783,91.52421813894003,91.71368501965259,102.59822961646289
2009387,27.455014450859657,9.303326285528154,7.552563625394808,91.7662304190989,92.88527364307873,85.23298600977284
4309556,15.523495909763378,13.02235892719764,11.53252884812478,91.56754137236477,94.34617421607558,95.39180542988944
2211222,25.51799564398841,9.551171078574269,8.579056307010518,88.8668792274574,92.98458978780735,89.10923374025367
