    3.00000	 1756.00000
    3.02043	 1774.00000
    3.04086	 1782.00000
    3.06129	 1781.00000
    3.08172	 1688.00000
    3.10215	 1750.00000
    3.12258	 1682.00000
    3.14301	 1672.00000
    3.16344	 1657.00000
    3.18387	 1679.00000
    3.20430	 1655.00000
    3.22473	 1668.00000
    3.24516	 1636.00000
    3.26559	 1624.00000
    3.28602	 1624.00000
    3.30645	 1512.00000
    3.32688	 1592.00000
    3.34731	 1496.00000
    3.36775	 1478.00000
    3.38818	 1520.00000
    3.40861	 1555.00000
    3.42904	 1570.00000
    3.44947	 1507.00000
    3.46990	 1476.00000
    3.49033	 1434.00000
    3.51076	 1426.00000
    3.53119	 1459.00000
    3.55162	 1418.00000
    3.57205	 1453.00000
    3.59248	 1349.00000
    3.61291	 1382.00000
    3.63334	 1369.00000
    3.65377	 1355.00000
    3.67420	 1415.00000
    3.69463	 1411.00000
    3.71506	 1346.00000
    3.73549	 1379.00000
    3.75592	 1303.00000
    3.77635	 1351.00000
    3.79678	 1320.00000
    3.81721	 1385.00000
    3.83764	 1362.00000
    3.85807	 1319.00000
    3.87850	 1259.00000
    3.89893	 1335.00000
    3.91936	 1296.00000
    3.93979	 1229.00000
    3.96022	 1331.00000
    3.98065	 1287.00000
    4.00108	 1262.00000
    4.02151	 1338.00000
    4.04194	 1301.00000
    4.06238	 1230.00000
    4.08281	 1248.00000
    4.10324	 1215.00000
    4.12367	 1215.00000
    4.14410	 1290.00000
    4.16453	 1159.00000
    4.18496	 1172.00000
    4.20539	 1240.00000
    4.22582	 1195.00000
    4.24625	 1185.00000
    4.26668	 1153.00000
    4.28711	 1229.00000
    4.30754	 1138.00000
    4.32797	 1195.00000
    4.34840	 1093.00000
    4.36883	 1224.00000
    4.38926	 1132.00000
    4.40969	 1118.00000
    4.43012	 1136.00000
    4.45055	 1073.00000
    4.47098	 1093.00000
    4.49141	 1139.00000
    4.51184	 1110.00000
    4.53227	 1124.00000
    4.55270	 1048.00000
    4.57313	 1067.00000
    4.59356	 1057.00000
    4.61399	 1074.00000
    4.63442	 1133.00000
    4.65485	 1086.00000
    4.67528	 1035.00000
    4.69571	 1081.00000
    4.71614	 1031.00000
    4.73657	 1079.00000
    4.75701	  975.00000
    4.77744	 1050.00000
    4.79787	 1020.00000
    4.81830	 1011.00000
    4.83873	  987.00000
    4.85916	 1025.00000
    4.87959	  983.00000
    4.90002	  968.00000
    4.92045	  941.00000
    4.94088	 1012.00000
    4.96131	  993.00000
    4.98174	  929.00000
    5.00217	  955.00000
    5.02260	  940.00000
    5.04303	  901.00000
    5.06346	  908.00000
    5.08389	  935.00000
    5.10432	  903.00000
    5.12475	  935.00000
    5.14518	  843.00000
    5.16561	  837.00000
    5.18604	  955.00000
    5.20647	  834.00000
    5.22690	  888.00000
    5.24733	  842.00000
    5.26776	  833.00000
    5.28819	  887.00000
    5.30862	  919.00000
    5.32905	  867.00000
    5.34948	  813.00000
    5.36991	  871.00000
    5.39034	  846.00000
    5.41077	  824.00000
    5.43120	  823.00000
    5.45164	  821.00000
    5.47207	  772.00000
    5.49250	  830.00000
    5.51293	  796.00000
    5.53336	  789.00000
    5.55379	  764.00000
    5.57422	  808.00000
    5.59465	  764.00000
    5.61508	  790.00000
    5.63551	  755.00000
    5.65594	  747.00000
    5.67637	  714.00000
    5.69680	  739.00000
    5.71723	  774.00000
    5.73766	  761.00000
    5.75809	  712.00000
    5.77852	  724.00000
    5.79895	  714.00000
    5.81938	  721.00000
    5.83981	  656.00000
    5.86024	  651.00000
    5.88067	  700.00000
    5.90110	  665.00000
    5.92153	  699.00000
    5.94196	  692.00000
    5.96239	  674.00000
    5.98282	  663.00000
    6.00325	  670.00000
    6.02368	  677.00000
    6.04411	  682.00000
    6.06454	  644.00000
    6.08497	  610.00000
    6.10540	  607.00000
    6.12583	  644.00000
    6.14627	  605.00000
    6.16670	  610.00000
    6.18713	  628.00000
    6.20756	  628.00000
    6.22799	  608.00000
    6.24842	  617.00000
    6.26885	  614.00000
    6.28928	  616.00000
    6.30971	  602.00000
