0.9014482,0.8658186
0.5796906,0.5302612
0.4814527,0.4055696
0.4295463,0.3783231
0.4000708,0.3264576
0.3693656,0.3971576
0.3447829,0.3151805
0.3249551,0.3228036
0.3082773,0.3034701
0.2895379,0.2971543
0.2758813,0.2933622
0.2629881,0.2834358
0.2542827,0.2742021
0.2443214,0.2785374
0.2372824,0.2849301
0.2293561,0.2939752
0.2221841,0.2629614
0.2152437,0.2575505
0.2098327,0.2849622
0.2070747,0.2652281
0.2002078,0.2573065
0.1977436,0.2635850
0.1941985,0.2656958
0.1898536,0.2472641
0.1874543,0.2513620
0.1843803,0.2616586
0.1818060,0.2540637
0.1772234,0.2421373
0.1755142,0.2738191
0.1713577,0.2334070
0.1708037,0.2502873
0.1689247,0.2496529
0.1674475,0.2336113
0.1650529,0.2416269
0.1625041,0.2369833
0.1612663,0.2417064
0.1582373,0.2383145
0.1602368,0.2444920
0.1562871,0.2396857
0.1541255,0.2507207
0.1530615,0.2338714
0.1523903,0.2430717
0.1508940,0.2545286
0.1502548,0.2503874
0.1488459,0.2486165
0.1461306,0.2465016
0.1457878,0.2495338
0.1448724,0.2543770
0.1434514,0.2411705
0.1426265,0.2445764
