0.9524691,0.6967760
0.6607314,0.5162034
0.5794012,0.6103867
0.5353495,0.4773868
0.5079153,0.4413853
0.4857604,0.4368653
0.4677949,0.4505776
0.4532515,0.4298458
0.4420757,0.4255788
0.4304294,0.3945053
0.4203307,0.3890075
0.4115922,0.3994153
0.4033120,0.4095090
0.3961791,0.3952507
0.3909914,0.3711965
0.3836336,0.3754620
0.3792061,0.3821313
0.3742909,0.3693311
0.3675571,0.3710657
0.3651380,0.3570870
0.3608153,0.3588011
0.3557108,0.3623883
0.3519759,0.3635029
0.3485999,0.3643293
0.3470498,0.3410862
0.3428637,0.3465465
0.3399444,0.3575292
0.3363740,0.3711874
0.3334323,0.3752564
0.3311116,0.3769014
0.3289657,0.3511902
0.3269135,0.3500177
0.3237789,0.3596353
0.3227307,0.3409436
0.3200364,0.3905647
0.3187667,0.3497144
0.3161854,0.3541231
0.3147534,0.3709404
0.3132209,0.3471329
0.3112597,0.3487875
0.3094205,0.3534383
0.3076770,0.3594359
0.3055629,0.3425622
0.3044560,0.3388403
0.3040164,0.3413936
0.3014991,0.3480729
0.3006582,0.3362707
0.2989448,0.3409403
0.2980547,0.3428477
0.2969748,0.3401545
