name,a,b,c,alpha,beta,gamma,rmse
7153764,12.73772129497959,9.864225633504685,7.45237021804597,92.24023909915506,91.41997202502637,90.74372662875695,0.43139114198097134
7201111,12.899883982927985,8.516876474411932,5.4790278072147665,93.76547076408902,93.09792115511017,91.60227274848535,0.4314498054152585
4078797,15.340836702063175,9.239852930405007,7.7775277553079905,93.23877218071269,92.36512081155442,91.24529816870516,0.43158760135744456
2237035,14.989542827702833,11.032945705693013,5.31633757167896,90.96993607971004,91.10697986595217,90.05050601164439,0.43174261375396294
2201899,11.224714486439524,9.640626058426191,7.501303132583074,91.87766676519377,91.64566629296236,91.10819667476427,0.4317711116914121
2015954,19.491422462193736,9.874959967051975,4.923187254160488,91.4187339848565,82.3966544677817,89.3467920777252,0.4317936480557127
1520756,27.246199297960423,13.781067143779271,8.377375841748966,94.49493323588135,92.87735346798566,93.77911389420527,0.4318133812273858
4310091,23.242430901568333,9.736780326695461,8.826218557065443,92.48054058469833,91.70581772935012,92.07121899000502,0.4319252620915201
4062571,24.88463468480978,14.521290049885268,8.66274250149608,92.79925845777116,90.76416422800149,94.31789171329378,0.4320110820012433
4319431,16.01044226428777,13.83478589049549,7.337139205936514,93.71209021075673,91.269659442839,99.22897293662783,0.4320443731138381
2209844,12.199427238021231,10.965683302532533,10.33502699185591,88.07972288699703,88.67374139459885,88.41849756951494,0.4321340280699171
2231708,19.287479406825682,9.534930839664886,4.8718427257079036,91.14750139789847,81.19577250910488,88.52782984026081,0.4321568881733106
1543406,20.33781025457593,15.206953672894599,8.517457201681543,91.88973069267632,90.78646322789359,92.55285263732874,0.43215969571574175
2234091,10.703116010967534,9.86012766035665,8.734240239055497,93.8512358557784,94.77863449157385,96.39538073540771,0.4322649264267753
4313493,16.238460761656896,9.86097745574736,7.561765909514971,94.05654822756769,91.55523272813089,90.59499119571755,0.4324175702654032
2209059,19.384719141180895,11.199837754436144,6.105555191156247,93.92494117583281,91.48543933987567,93.71656768803143,0.4325616383719379
4029763,10.696632146604282,7.872211327213503,7.281065791606899,94.17790681681561,94.41578336473196,92.74596539566326,0.4327020264339818
2209569,19.622449757417368,13.827126310577667,10.503361311574846,92.7910692928719,93.20974431093626,94.84888103370491,0.4327402839326209
4031003,9.97093303948404,9.32452219369998,8.870941667307605,103.19716774367261,103.01783997369121,98.36755119483368,0.4329242333514535
2105585,11.362124422285522,7.922292043716667,6.49018664359955,93.52774595306282,95.7731375861355,90.48280544646254,0.4330662560912845
2230469,11.721590433200394,8.899495511212717,7.9643384141005065,92.128761073038,92.76419476317609,91.64632410667365,0.4332140238820784
4320135,14.74344770711761,13.012700271917321,7.829457984950634,92.94629129499975,90.23219688293712,95.1719148991619,0.4333890329277839
4084904,19.18757672340018,16.608976116362655,9.985630359523599,91.67124097904698,92.40560594375214,94.03126947490736,0.4334114718224112
4075554,17.161181170035785,11.183462052913814,9.911249905528528,98.89173196075171,95.50922312832097,91.5504688147483,0.4334187916248839
4021171,11.232530531874255,9.865809907945627,8.352095950110435,95.31318406541322,98.4609581317126,101.27966678645562,0.4334556202635579
2007833,11.234720298504971,10.365139269934401,9.077358251967016,90.6215243973843,89.63183521395156,92.00240956765776,0.4336293093251538
7215876,8.437352077083869,7.060217003556141,5.440054969214405,95.77310564462465,96.68895323152769,94.49736945279854,0.4337457047621124
1503381,14.042338820136866,11.84356912702381,8.333067176353815,92.6738092122645,92.11447457164779,92.9545729398719,0.4340333835941495
2201932,16.111469734331536,8.692848175911207,7.85647847189674,92.07754932333403,91.59900051606388,90.68705649520561,0.4340657106388157
4029914,19.194038471528692,9.889329872565586,5.477875316473265,92.29662412087252,88.26456992870934,89.34209830829569,0.4341208329788842
2102625,8.213415136376579,7.164287063031212,6.606403689994841,96.98697765850144,95.50362822790258,95.34763255750023,0.4341254954339057
2239454,10.352664523265421,9.218407193386682,8.30695850433506,93.41189480362519,95.24236868202225,91.76976389441741,0.4343139116389109
7052108,9.094279339165922,7.393747384894975,5.6832878347132,94.18414923244833,93.78442266736839,93.72909744965993,0.4343578255678125
2232329,21.669927365822417,7.627924881408971,5.509652913521338,95.65654922772222,88.13837784746777,87.01704554575059,0.4344476221843043
2200964,10.887756739613135,9.755343920485615,7.737074403075247,94.55331602117003,97.53193592858527,99.45352815297467,0.4344853734894306
2003232,13.114278367815203,10.770666932846062,5.945322540531018,90.72065529821515,89.0229812301901,92.1737318226211,0.4344875746011526
4339422,17.2194478050855,14.925342214132064,10.769153209708682,95.26370950167802,99.90716043404912,89.40310695647987,0.43467396025341065
1507200,12.696966923650233,8.520999559732907,7.298183009776434,92.98006599970631,92.6555949526058,89.63911699936553,0.4347297484071817
7210841,8.018029936476808,6.896159961954513,5.484180882889567,96.98354923862425,98.26897185415379,96.09806620336084,0.43485878265824696
2214838,16.375753939404476,11.000774885217094,8.828768886764644,93.44429628928256,93.29572797252871,92.35018069502414,0.4348993615891125
4065551,17.34436702996552,15.343453975172007,11.751417295755262,96.9499349660512,100.1258458364194,88.18249750434887,0.4350440583791944
4079789,16.570801224077368,11.424655408107398,6.364630020345084,93.01697829698341,90.90076858402915,95.46181762669734,0.4350774883880799
2229207,18.353532565370745,12.848216032866972,9.747610184592183,92.08549140838058,95.21738678289462,93.48961665408451,0.4351664904440992
2237837,18.0955362800009,11.826910034418,10.088070220227465,98.59989482217661,94.60482080796527,90.53316082652341,0.4352871732716198
2239432,13.068697230060991,11.374036416529774,6.292271825843859,91.6496628184197,89.45948154411515,94.14546357607925,0.4353187615935325
1517845,19.40987564457651,17.743656397298018,8.67507427540524,91.39122566887863,91.76661517163663,91.3910387945665,0.4353814315545724
4025316,10.205031122819834,9.377811367884602,8.678951980265666,102.5173343634347,103.51873556447197,98.49851209355292,0.4354108301426023
4028510,14.065471986633163,10.440897697565672,8.3582185051411,92.49269863962428,93.1718093980545,91.70740725201442,0.4356008630564245
2229772,9.748512636508169,8.626243949782374,7.393191408674184,91.68987217254234,92.82117755959655,91.47998383212921,0.4356085359881756
2206014,11.340121466927187,10.50747718471956,6.47149070185242,92.3609916450689,89.67225865697621,90.28055442882886,0.4357706056891255
4060416,10.524588311533924,9.724097390349334,8.104130068438746,94.49058074443646,95.45001466864461,97.0209100843088,0.4358651089569492
4108330,16.395026653899148,13.951637177818201,9.461047153229716,95.05036305643708,96.71630786659857,90.04054435737311,0.4359712259014242
4328822,13.689373937050043,12.068598507499471,7.166861157292671,91.18670627745755,90.28275896541474,109.12122362687495,0.4360119912955957
4071577,14.476107453750858,10.04506586242849,8.284846543153147,92.87923342159013,93.80078723159053,90.89233411107213,0.4360556265400543
4062553,18.498647870037175,11.698314327381107,10.665973060746936,95.56443486989679,94.49341565081546,91.95449827390672,0.4361559220973963
4081081,9.439620752954555,7.888193861366507,7.33127938691906,93.58842851118945,93.71526395917004,94.58601668940193,0.4363310644174004
4302587,16.434886393276482,11.852544593827487,9.428266656917081,91.8060193518946,92.52213639539434,91.74494843610172,0.4363388269856952
4110554,14.392782112844666,11.0026085444682,9.348364187583451,94.07821003850383,96.16029863180655,92.27636529791938,0.4363928708734306
4114008,15.179123086898022,11.956285314591751,10.694412600528004,94.0166008682235,93.2045246301265,99.7543411224794,0.4364225067946272
2215683,10.839583384065367,7.7203643248863605,6.611609289678509,94.06160644255853,94.50783134010582,91.9001114231212,0.4364492103564604
8102092,11.694120457886859,10.512006833476816,8.233147302707605,91.44960619906347,91.13996304278464,94.70211159422664,0.4366043154749685
2232430,10.84948662076875,7.461282323312518,6.2792694334065615,93.7124429169363,95.00733605678317,92.73043690271254,0.4366540874038553
4510938,7.663932904858893,6.639050910899299,5.508500593359195,99.20440742165177,97.53989423018392,97.28857069508686,0.43675191033357136
2213450,27.061179295372668,15.529203583805707,7.88385047127886,93.32417529640301,87.61125033651477,94.30902251175917,0.4368185404215459
2216058,15.724543146872364,11.473347807981504,8.255074642424223,93.09655440322418,92.36935283529489,92.94067339133944,0.43692270613761497
2010777,15.543315027899876,12.567401802768504,9.728761906130206,95.91645399348062,98.00101707220946,90.28276920363926,0.4371019162830081
4314114,18.96264046189317,14.653062673493773,8.429187418868798,93.17701040041763,92.61508077220807,92.01607925308801,0.4372609703024555
4501332,17.47966337829225,13.176107640019339,10.774466454251757,96.25701151233758,99.7183133909963,89.66182755900772,0.4373011249370974
2209815,14.477560437893054,8.512910973364445,7.073778433615014,92.47585257906152,92.27575608945897,88.34514187238118,0.4377715524240701
4028484,18.45768094377448,11.187749456589815,9.665718455324136,93.49817957097834,94.86495514177423,91.07422055792156,0.4379060337801085
4106193,13.660561248775304,11.025325059483187,8.637671630036781,92.29208639301356,92.42530218903133,92.2195284192451,0.4380696468958621
4064277,10.914433196954985,10.243469719030022,9.015944190157747,90.20886478922388,89.6903729149742,92.13944332865289,0.4381007650627717
4020834,11.91181063941059,9.42861438697184,7.639340687130158,92.24305828140149,93.81372240916635,94.38382323402661,0.43810885214267503
4063580,20.112040584859322,12.036053582758571,5.724953495469205,91.47372190817765,84.37178007493999,90.22601300358676,0.4381428878888968
2203486,18.492346900503673,16.793016149842522,11.372754577983763,91.7148415751709,93.72114990076878,91.70965864809835,0.4382237851441785
2016937,14.02659631029903,11.26236119469227,8.8967593229319,88.41342565760577,92.1030012128707,108.63490828761411,0.4384180905116241
2204185,10.421651594394719,8.72488138389936,6.084716000685564,95.35014004604481,95.28225660529888,95.59627354324459,0.4386079839504885
1508485,17.519355349030935,15.496119487309945,10.096157968668587,90.73916505044156,92.33372869855887,99.53144103165044,0.4386193618055724
4307815,14.725307121114088,11.991354798950221,7.888774165662526,95.34749297698801,93.131177313246,90.56887956410756,0.4387802404156449
4029917,13.062798964397206,10.674096008131169,8.748102952882892,92.42035980022602,92.8709149293487,94.53673470829557,0.4387810961734605
4314948,16.15323334083436,15.295909880559618,14.895298110390124,89.82491022470495,89.93970062649794,89.3817582125422,0.4388161340359118
2204736,26.561470474663558,10.324582555281586,5.7519260994248915,91.06442561489668,75.69788642774732,89.03996131238335,0.43896069805283294
4084256,13.895573711051277,12.601203347250857,8.146664958687307,92.8548768981402,91.10243349479524,93.91968798883418,0.43921328503159135
4100903,12.026405090402854,10.992199680372012,9.12244037731141,97.73939781499053,98.55446637384001,102.325818295359,0.4397510519832458
4022252,10.446191966335633,7.549374954385863,3.754663425944402,95.4546429341491,98.88545730496682,95.62169087502542,0.4397600811621717
2223340,23.99767473873441,7.544514602400716,5.783253538345478,92.79246698249447,85.01398726404679,84.73381463522551,0.43981962728208296
4068262,17.299534540832607,15.645621903041565,9.623101913584879,90.39587433042631,91.84731047692452,95.51458195847613,0.4398399808788054
1512377,15.633904680397684,8.888310163885604,7.707389318661455,94.40326396314991,91.63811131309393,88.82326990858964,0.43994477590855396
4072491,14.769127654862542,11.987704139094676,10.39161532398985,96.80080270497996,97.44592222306144,90.86662997462741,0.43996547497359056
4023740,11.971060501902018,11.143420580425449,7.889376927604413,92.58699092972721,90.06216331038188,94.43486266465789,0.4401658317488656
2211884,12.524837248322063,11.118563549594814,5.531324491720897,92.35663276012652,90.67994306887459,99.01970029664443,0.4401785970583978
7153160,11.424309300546657,9.818953463732745,7.500246394646556,91.66374252203441,91.98790078412998,91.26808195482471,0.4402343190928464
4062380,18.20349875756053,17.11306977726113,14.355759359754087,90.94905393932659,90.28958462094053,89.88489036280154,0.44058086659587214
4111732,19.642985388871843,11.304178705569873,10.511808434306467,95.24302372554476,95.29539723625743,92.08244407065922,0.44060653723358906
2204683,23.702566349775804,8.876042802465017,7.538459448847097,96.66129529176845,90.07860212138023,89.58336430123556,0.4406278301723175
2235002,13.925870853708517,12.286120274182702,11.460634701398394,98.17973393943525,97.62219258099732,92.95358441602775,0.4407338279644754
1507720,11.744000192739518,9.917997010845152,7.128427656921941,92.30573399267045,91.02752658215051,93.66208932505802,0.4407602807000949
4309258,21.752605167798702,7.382995844279323,6.463691752593895,92.77945006457395,92.31773433175489,88.0606789192938,0.4408259970898997
4024466,15.658195349012196,8.334597291494367,7.486761079736619,93.16301508974524,92.33244119061104,89.0108836349151,0.4409150240949407
4064629,18.729535562499247,16.472349463748763,11.468394788460515,90.13583016580392,93.09844590284983,105.03739749970795,0.4409301799426326
4323109,18.772151718934825,17.82643009668961,7.604916740285397,90.55835635108383,93.1593944616408,90.67076829066822,0.4409712508396433
2228324,13.914101612272356,9.14513358235795,7.2964741074467865,94.934934730238,94.11361696992911,90.58612567580788,0.4410215945957627
4062786,14.040027134773336,10.787077225290652,10.054989583668254,95.4110304945779,97.27351044408587,93.57184395294999,0.441178958803224
4301507,13.284169617609173,11.687810721414525,8.849439219419994,95.23021933173565,94.88171516750658,98.26216675013144,0.4412181358431473
1519629,19.45172884782607,13.061201341150216,7.079419648018979,93.14543898188515,92.62073540535474,91.01310833043104,0.44123815110461856
4339715,23.28855975064823,14.639263789347469,13.068814942049746,91.65281780253355,92.10627550606748,88.62961995707295,0.441250510553065
4084135,19.48683496337201,9.780174994062827,8.91233174168244,94.92074107469114,92.50689473101019,89.6318079181416,0.4417518061564281
2230825,12.789904272811775,11.493670501032755,7.502915905576751,92.66669825168493,90.56672131620091,92.24096769262653,0.4418259765342592
2018532,15.977019805522891,8.951802729409064,7.1809948051961605,91.7892291650587,92.84536561176877,93.87694431825257,0.4418667606113283
1542881,15.109060229243347,6.544368597596006,4.179102706217205,93.70763545940649,84.0162374094955,86.58683161477317,0.4418920409654495
7018900,16.382198554183265,16.41737259131424,13.599915214187643,97.42410264398043,88.31476726815475,110.28745126100114,0.4419616303101893
2003942,20.0080280564768,7.7390142721414215,6.459783920734378,94.76359084395045,89.53972229165963,87.75366167042854,0.4420252671103353
2217703,9.573136751525032,8.433664184514933,7.681085547526839,96.5583356498759,97.63393417726327,97.05079424979623,0.4420281522670456
8102857,17.769657811278535,16.039177681493868,9.449003121549014,93.95960071869597,93.37703554008378,91.01258588120494,0.4420567137386018
2017994,13.278336619175533,10.904840991286608,9.822485814615622,93.37180074505049,95.0699249965426,95.46728453014097,0.4420591375253761
4031717,29.300109257677896,9.529600523061825,5.744979594280958,92.50543434314439,71.16945782463688,90.75308879225199,0.4421821169187577
4078904,11.879888215699728,9.654408915344263,8.869845784348392,96.2293180882959,96.10657021443548,92.97023766930643,0.4422182663692811
4100481,21.63950833070428,16.817746775569024,8.743203328445695,90.95519738749063,89.50379797199514,95.85034927205947,0.4422494494929545
2008505,16.483761242822972,10.346677464953988,6.814400328520982,92.22935175466866,94.81300026013265,95.38909513544826,0.4422665436890507
4110425,22.81636888841522,12.40836052598256,8.23760555372337,93.22933709698435,93.3083187763096,91.78125549800255,0.4423359109471219
4066967,13.598551473432323,9.38891027717575,6.130828260751001,92.11629040121272,93.85173604307705,91.73683465364,0.442345614538926
2013226,21.591251372643463,9.975826279021229,6.521424476943586,95.32749161666342,87.97906306939396,89.50601317186259,0.44246356830483946
2238498,13.900262260220982,10.199652754598572,6.199723893516097,93.57081781681404,92.79069877704117,91.74068329225962,0.4427204303135084
4072074,18.322817817790888,9.97234273877146,6.23289229135655,91.42287584847033,89.93896925357083,90.0668005254301,0.4427225226978021
2218378,21.304745411776175,7.6779373007800285,6.716272741484862,95.16618369373072,90.28965491258845,87.3222581095829,0.44282531012682197
2000054,9.753359468458148,7.625638482981362,6.765096968334589,95.35587819984578,97.0020458169527,95.20594501042916,0.4428279190523588
1501952,15.537908649329289,12.260594482418766,9.18194382668434,95.87681679292574,97.75666965157663,90.26756398786272,0.4428667200135292
2001115,19.4169232230418,8.986095238249387,8.22299200047645,94.72646526444017,93.41154329188001,89.81252787769368,0.44288284520358745
1531170,27.642731759095756,11.979466315897254,7.330090366254391,93.69964952610283,87.29194994136618,90.95863748435247,0.4429004933325785
2209772,9.825974923691728,8.477061900955748,6.783685100447373,93.18479046255369,93.61602539435437,92.52849768997926,0.4430420203378974
7153158,14.269064911732997,11.786748862901662,8.108210475052886,94.53157831761307,92.6538509229253,91.16305056411007,0.44306455977362735
1503809,21.690598310078606,10.051642720169527,5.729332397815888,94.15432002965514,86.16783766377809,91.96060010263069,0.4430922159571545
4344762,18.55335900118021,17.113435223544975,11.423119021049235,92.19266512930697,93.31225520264661,90.87862528864972,0.4431791970478156
2105607,12.533933444118462,7.954463006559022,6.6093494263942665,94.68602408023773,92.5044262951385,88.16795285684763,0.4432261379235437
2020448,19.420127315974987,18.081381329501312,8.451366689846797,92.15973861713427,92.21108832122576,91.55659204224003,0.4435677301435713
7012176,17.6247848734169,17.26490219589044,16.097320449690343,89.51771057658581,85.61397845973156,89.37628961919775,0.4435920009316712
7208855,9.096096998226981,7.721170892514001,7.0760216063795,95.41979186025493,95.89628562007138,95.90736679501826,0.4437447894115708
4078602,9.783607103773248,9.004729190785847,8.357517273812975,90.02400786082356,90.59265671342585,88.28243253637943,0.4438250672354104
4070023,10.866938376451364,10.434320568288902,9.542152918475454,88.55281964393916,88.01520364166498,89.35734434315467,0.44383020418057306
4504378,18.236265777900094,9.608751646439526,8.207635242243317,92.51628550984556,95.37416008971569,92.29078853583295,0.44385676997966655
1519905,10.573350780109843,8.844806878925572,6.8753148117811955,93.07473627083083,93.91326879186813,92.76804728570099,0.4440858401701726
7215817,11.383225456951042,9.523525101733709,8.017615251293032,97.12899798948804,98.65301050300144,98.1401999116694,0.4442477297150754
4343986,9.757464313815765,8.98321357404824,8.20567785450248,90.79268246406878,91.90040858996392,89.58315154948386,0.4442590087519572
4027750,10.348942871477353,9.469242037752696,8.439957710852196,101.020044249741,102.83402173936406,99.88360721875894,0.44432534202284607
2227734,11.333457199659824,10.806262198388538,10.215825385678704,87.17526542828706,86.6967064501373,88.85445127093507,0.4443444712239418
2216064,18.259363966555814,10.457268600092108,8.985985457730985,90.61422499353058,91.0117816583213,88.58354251325625,0.4444567550778496
2005600,11.699170663045027,9.894696892696029,7.030343654312986,93.1171894601306,92.36243301225265,93.51435158079352,0.44462355887427896
4026790,21.919605870459108,12.154083824638901,8.197184504219063,93.55672763573548,93.61566875090917,92.25763920673218,0.4447737785508994
4023387,19.593157656268957,11.96554315153007,10.562539885612878,92.22318743645701,94.71128349317239,91.32887932238614,0.4447951406041635
4066973,9.666172258502437,8.876313310013304,8.033768701695127,94.77412867879359,95.89752441132414,93.96166571106234,0.444878024807299
2020429,12.575796651465854,11.327853645829547,9.364168642507224,93.55230618278767,93.088250804167,89.79938729695515,0.4449109002436464
2219619,21.10708540030391,13.885279112737333,7.934964010009263,91.99416604825352,92.72375753420344,94.29824911348186,0.4449204516333419
2007015,7.588098506053182,6.5988020538862395,5.776052049774264,100.49104923559504,100.08822949764756,97.12979715132539,0.44506670226923695
7035356,19.131060725849174,9.286139634307277,5.17934524015585,93.84872916286453,85.98814126633178,90.21425983387019,0.4453035648806437
4312216,23.693054738232252,10.057598981422503,9.149499334771118,91.08690772350084,90.3114791580813,92.27336852926787,0.4454904319329314
4303906,15.53594892789184,13.577675653812406,10.354961123121099,93.20206947154749,94.04929333241903,95.59643360284842,0.4455170444217525
2204984,17.85163896644723,12.994720626111953,6.964967153506041,93.07680648686211,90.5641407409832,89.55528257249844,0.4457284883641337
4086425,14.66312461109433,11.632472670409701,8.120303348043167,94.51847417870586,93.2747620302854,95.03813968944603,0.44574523773701497
7152806,11.870282489830867,10.333274370990361,6.554766357000514,92.48722499713207,92.25416926512658,99.66644111967018,0.4457565668978736
2104595,10.443632481586887,9.244387979196851,7.679140609347348,91.03165073573905,91.53458645554161,90.10342771873678,0.4457993255250974
7214900,18.080287889421605,10.117274397554384,6.024172392964254,91.20891077336263,87.61126922155222,88.77461902304412,0.4459974123530264
1507441,10.762978826009387,9.852013562389192,9.324408473677751,92.52216806736111,92.49735462668897,93.55251904455228,0.4460381706350151
1516833,18.999076198903467,8.577181483370914,5.812779255381612,93.33822188089904,87.48224585363207,88.7424293813589,0.4461037546714632
4305085,13.662845323595246,12.712829007180108,8.380214548411386,91.17958837526226,90.02259850682235,92.76129820232636,0.4461752940060905
2221433,14.12058123424016,10.032956395199353,6.5693834983770305,95.71747630291338,96.45165457400144,90.73021423197825,0.44626045462985536
2100177,8.678589106606326,6.700996261969057,5.449221975430564,94.41577403143837,95.2532573063433,92.54755337231047,0.44628826998663695
4502681,15.456803798651444,8.184506880502393,7.011096794569203,92.09165793259923,93.04914213624171,88.6059303013029,0.4465860711581158
4081483,18.280944956008128,14.841143528617835,11.395672390155534,92.2342661135105,96.76999945181619,91.57734259664817,0.446728061794573
4301962,17.32727645895179,15.702642209274762,8.959441736546951,95.9341224568548,94.646040630833,90.18155788361133,0.4468665594923022
2019847,25.739808420295738,13.882990706774526,12.829380364412431,91.06270436176476,93.07529907803088,92.21964861513435,0.446879047151206
4101122,12.49274473465908,10.444861560672328,5.76219785856715,91.25791920000874,90.5671025153572,89.66663890943953,0.4470014590763106
2300571,19.112341737449217,9.285578970876681,5.386358141985445,89.63793003767559,84.4522870917248,87.72890574385782,0.4470521833538921
2228235,14.794323327222324,11.616178432510763,7.904283208931672,95.31588050129677,93.6951372297051,91.04774869951945,0.4470873095135839
7111201,6.85348404591818,6.0382408630719375,4.871523014033581,101.89724980804466,101.59935326738072,99.96477713155208,0.4472624824308422
1100552,20.975506208876876,15.265603133812638,6.039281046537635,92.9004014842434,87.0772338300257,91.55907460717034,0.4474234845080404
4062759,10.505909337690372,8.65934834772798,6.987289115391119,93.27173646151037,94.07779288811217,92.51315784461188,0.4477451807335934
4508210,19.968894728008085,7.764410604611089,7.042772148594862,92.6803877961277,90.56477002871581,86.74004217478291,0.4477766205366629
4502686,21.908633673640114,12.104930362365788,7.845365325592928,92.12261919535888,93.25911227303257,90.93865094313533,0.4478498649039987
2230163,20.466171518570395,9.113735100827888,5.786243200559975,96.71494270769318,89.27292316940611,88.48981732755452,0.4479028796233375
4029813,17.9330293681617,16.348372314398933,6.129937118094192,93.43605052216577,91.20441940820632,90.8773347785061,0.447927136855916
4078116,15.186659237338993,10.279316437619466,9.14180143504357,95.9765889450177,94.7086066235927,92.41490693143098,0.4479761699368241
7052197,8.672961156152645,7.341573205828961,6.56872465851146,95.07638983002211,95.15158447547131,93.75686721487348,0.4480777007902585
2235790,11.65043938380681,6.916198092274875,5.033725151585085,94.36143364713625,93.36987888410198,90.60880557045853,0.4481029629054807
1514138,11.650654382995503,9.906065736493762,6.918952976782902,91.84440561957875,90.6315094919683,93.63887905956125,0.448167127757277
7211066,16.164857575283587,14.12582990068838,6.808432088809927,93.99763640134456,91.46382822897145,92.24801174363941,0.4482228896369639
4318305,21.176490261063112,10.762579576128537,6.702640305019079,94.87592614123037,89.18558653973318,91.20592516448201,0.4484917010442906
2234133,14.251802521682789,9.460406214022642,7.19170366696133,93.52001294175373,93.85666685705974,92.3468811366041,0.44850647119842746
4302219,15.999639574746794,11.732063686863818,8.750027993073687,92.39738467182814,91.65579952506737,104.86591258150573,0.4486263307681832
4306772,20.074805811421854,11.190934798467692,10.054153129599836,96.15991233708127,95.42410942694355,92.42939235286225,0.4489941076447719
2219861,13.176546836794484,9.484098293609573,7.462554892339553,92.78957127645975,92.60514658593232,90.85952642133883,0.4490070498933596
4508064,20.166256427171987,18.451582158718086,6.741310764189179,93.76915336009236,91.34109118957863,91.83457916281658,0.4493260200427749
1507429,14.275351993109144,10.634608807348288,4.812290776044649,90.79885492227466,91.0487360028863,88.41300755654412,0.4493360876282563
2228810,20.43737525883428,14.70046973069186,7.98920016612053,93.90477953017685,91.83382659873999,91.96596058311196,0.4494717646073652
2211836,22.355734834703235,20.665588308058584,9.250347101620138,93.93095959855775,90.39115062094137,93.57957847944422,0.4495804224221829
2011401,26.348888987345788,9.752059457771105,6.910703471395283,95.42379279168365,86.17481593794179,89.6831437896247,0.4495829278696866
1519320,22.070095529206586,12.857142740733396,11.147291694482984,91.8629270143958,93.35171406761366,90.55192198309139,0.4496351398903116
2018455,16.559942650501615,9.302534707953422,8.38337471052279,93.00152852246323,94.45668217684667,92.11374986128432,0.4499719929452534
4503524,9.91608359466995,6.560824837864592,5.308885498404869,95.59626648129574,97.11599027943879,92.27344581342247,0.4499859088900108
4024328,12.686451067884933,9.390486611266208,6.787585279662169,94.73319880220475,92.70548564352019,90.37229992997041,0.45011088831001744
7040751,16.24254593945644,8.136133115091095,3.92813257081185,92.72984591085843,86.51327156672437,87.44617294830442,0.45014896936900256
2014649,10.803252090027128,6.781309868556642,5.252831187382416,92.91100784990827,92.6965743778503,92.06887595424107,0.4502186474339938
4077611,19.46657977873718,17.822873532791938,10.798015072601114,92.14048182954107,92.2969482913392,91.92318824976466,0.4503101561977431
4101909,9.695515714332284,8.578082083350406,7.871876069631879,91.33839990021535,92.13601227677607,91.34134759484664,0.4503244908634266
1505872,21.755683585729457,7.070845034965994,6.49498360352493,93.48526148485195,91.45532790048539,86.24469938287538,0.4505060279295576
7117261,8.221918713810153,7.430985746323204,6.792287796728222,97.77252325001253,98.99878138820876,98.13736549923263,0.45056995773644
4001175,10.927739837472274,7.449767438549617,6.554188191391435,93.8764783786544,94.54665013508829,92.04467906915262,0.4506417007674484
4312790,19.61138330442142,10.834251501537034,7.557134796105508,94.63185409252803,92.60773242524175,91.5024102862956,0.4507512729352837
4510767,20.25729847207119,16.0235575685614,9.117551812689197,91.41055237877733,91.22819692158212,94.18704582163356,0.4509943779478346
4029237,11.592263645146797,9.157001806742944,7.667047768464281,92.50667587102319,92.81956671142461,92.38709676513778,0.45110833792596705
4105210,8.969149713287631,8.083165471089146,7.213140701437628,93.14087650845717,93.16280517182457,92.3396121941126,0.4512135474322037
4031759,17.185618015370245,15.297416033415862,9.155430639859564,94.78416701030223,93.57215650664483,91.54693975856539,0.4514319652479847
4024730,18.15437405947613,8.276511980029358,6.4519985925858,93.61352256955082,90.75019203567078,89.3109370028596,0.4515535827153814
2207972,16.879104250154818,8.566399014100442,6.072460640672433,93.6134343282276,90.75213601613791,91.20213000198508,0.4516311926021986
2103719,22.270836415923345,10.227808406024588,4.093555819663367,91.60292681101261,74.86759052804462,91.64371609657556,0.451657318228309
4024255,15.85847143142285,11.397244081540977,9.453893180570232,92.75680552758031,95.32245258533897,91.0818601062739,0.4517513202027783
4022683,14.381957056637841,11.450673585854403,5.554946694746473,91.09162008529754,90.7869414577814,89.52245047093594,0.4520101220251222
4500335,10.201558066900155,8.26283340302638,6.542949008957187,93.84167440861653,95.97441173752763,91.64675508466604,0.4520568362612916
2237200,11.027751869465007,7.910496767825339,4.495446039884869,95.03318632918031,97.84897223047194,92.87507535680707,0.4520715025781444
4310275,12.64363477421954,8.73413382418377,7.661056463560438,94.10766656266257,93.81844825419589,91.05832683271119,0.4521042834119733
4318302,13.392134456899766,10.939671235526559,5.762911040170951,91.0728286545138,89.9861252812758,92.3459034063461,0.4522458050314567
7152949,11.776057212199452,8.742078905158479,6.204509837191402,94.77931924283682,94.95315227058795,93.1746357821312,0.4522471744766774
2100789,19.566677080476087,16.31360988185,5.142779446358248,94.81096265052193,91.49116628258554,93.38012080723227,0.4523398756028626
4031067,17.50033527072576,11.315642293744954,5.029789167762036,94.51266770271464,88.9278677713918,89.98347865737821,0.4525274801047803
4114158,16.11604382577816,10.21398214486499,8.99377535273528,93.35642165270251,93.72255368200966,90.87041169432605,0.4525320193299627
4078466,12.992346520661673,10.977318183070379,9.277070925411962,93.25783700425292,94.64837452023785,92.86307672470814,0.4525837878042989
4020592,14.68783057784576,13.65742143366945,7.261961788343701,94.19492577701261,90.35105969230983,90.53269450520507,0.4526034080218215
2237057,14.77415461369596,8.598563943818988,7.29924424549504,93.21154639099132,93.47929596820431,89.85378115293342,0.4527916509179302
4334430,18.778146218454093,8.09496293053356,7.158853921198638,93.66737875360734,91.40402892557789,87.64636924007932,0.453135371765391
4076484,13.501787246728057,11.825684541461861,11.291670587443583,99.21485984655217,96.32805986769571,94.29693870789583,0.4533408391445485
