1.0701466,0.8227216
0.7853300,0.8122829
0.6777566,0.7052506
0.6242416,0.5878676
0.5846783,0.5801019
0.5476345,0.5407836
0.5135470,0.5012220
0.4795131,0.5156506
0.4433187,0.5138870
0.4175648,0.4727886
0.3893951,0.4936973
0.3688961,0.4851349
0.3489746,0.4722737
0.3333475,0.5054667
0.3171265,0.4648732
0.3022154,0.5563403
0.2914977,0.4566611
0.2830370,0.4893574
0.2718831,0.4637259
0.2616046,0.4679780
0.2520362,0.4521271
0.2461967,0.4653388
0.2376557,0.4715477
0.2316523,0.4521152
0.2260661,0.4637786
0.2206352,0.4616712
0.2175515,0.4597984
0.2104462,0.4598387
0.2084400,0.4938891
0.2033616,0.4367325
0.1994302,0.4631925
0.1979513,0.4671487
0.1925038,0.4328822
0.1903982,0.4557587
0.1888701,0.4534917
0.1846568,0.4543126
0.1824193,0.4576679
0.1783218,0.4396317
0.1761425,0.4322549
0.1741591,0.4385135
0.1731462,0.4552052
0.1684391,0.4673296
0.1677251,0.4462623
0.1665898,0.4501257
0.1637075,0.4671564
0.1627264,0.4298589
0.1605634,0.4513189
0.1583251,0.4482973
0.1571928,0.4416273
0.1535393,0.4291680
